time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.3200000000000007,-1.96859708283,2.9112890555,1.70498788205,4.52213806921,0.279423166955,0.0,-2.12735389262,2.88829141543,-13.4744662035,20.1383152306,12.5371425737,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,1,3.0
1.3800000000000008,-2.09587416835,3.07707322917,0.869442818507,5.94270821056,2.54309976891,0.0,-2.09860114006,2.71160456931,-14.2460387327,19.9792386996,11.5729165476,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,1,3.0
1.4400000000000008,-2.22629720822,3.23832369557,0.0,1.25564851017,3.24232258698,0.0,-2.22782836171,2.50490097165,-15.1673272956,20.1936211534,11.5475992095,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,1,3.0
time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
0.06,0.00827238005058,-0.00540537158504,9.99217459221,4.04644363108,1.4719560244,0.0,0.52747046334,-0.182619189947,-0.522705952188,7.74642713294,4.44599289829,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.12000000000000001,0.0203144787154,-0.00663338716268,9.93607646855,3.17038035022,3.12636758535,0.0,-0.00639552194197,0.173985417531,-1.54705168575,14.7132552474,7.21854216056,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.18,0.00546256876442,-0.000428986901538,9.84638582817,5.32205780339,1.77516524089,0.0,-0.658833246858,-0.0249908444517,-1.50745069653,18.1801452432,10.5416409044,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.23999999999999996,-0.0481880008014,0.00739060238283,9.73907534143,4.50323907613,5.5526234725,0.0,-0.965917148804,0.15761587381,-2.25822602563,19.5892125902,11.6003523977,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.3,-0.0922129380384,-0.0067221097098,9.59400143881,4.77572762458,1.33160874948,0.0,-0.746662783377,-0.415209342632,-2.27949523536,22.6593259092,14.6197624963,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.36000000000000004,-0.147835005928,-0.0360123173848,9.44079416024,5.99615959668,3.28693044982,0.0,-1.09764690688,-0.548918377549,-2.75009310069,24.5614488928,15.5520146491,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.4200000000000001,-0.196278981349,-0.0598277434028,9.23517904905,5.20539107754,6.02732052328,0.0,-0.335456876075,-0.263554665611,-3.99002548272,23.4690823664,16.0129241805,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.48000000000000015,-0.215050718953,-0.0948190074192,9.00086391069,0.951789487039,0.885839865718,0.0,-0.486852041857,-0.599064040479,-3.72889726368,23.7359182772,15.8653941804,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.5400000000000001,-0.270006954926,-0.128366573454,8.76716869636,2.41093970221,3.44612727432,0.0,-1.24950512403,-0.849402409308,-4.06744702475,23.6709543368,15.4280577933,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.6000000000000002,-0.346769380677,-0.191599198342,8.51730722897,4.89634485634,0.657704771683,0.0,-1.12983099166,-1.05016875699,-4.42767828248,23.3184652882,16.4496513768,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.6600000000000003,-0.431253271179,-0.268820301655,8.24517738059,1.37795700664,2.94293893707,0.0,-1.39960568902,-1.23185226186,-4.53041289349,22.9190793842,15.168427929,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.7200000000000003,-0.519136837555,-0.365097092318,7.9425954426,0.27275479846,3.88832054894,0.0,-1.70388451661,-1.64793459742,-5.5890634728,23.5816834224,14.3021443549,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.7800000000000004,-0.607201895517,-0.464319963779,7.5853752764,0.915990713613,5.0588361131,0.0,-1.72948485786,-1.59989279708,-6.13534564896,22.7811342636,15.5358872582,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.8400000000000004,-0.693817891051,-0.541604423639,7.20536989634,3.32224980261,1.63154063305,0.0,-1.63299351497,-1.02740335104,-6.42330129887,21.5222431634,16.0114727435,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
0.9000000000000005,-0.814952789101,-0.606689485366,6.81472738786,2.73246202735,4.17077277977,0.0,-2.07353080798,-0.992159613654,-6.46893887242,23.1652134954,16.441847401,0.0,421.1176221460617,422.9838337133309,422.53546346093975,421.8010980544378,2,3.0
